plan_id,plan_date,item_id,item_name,current_on_hand,net_available_inventory,stockout_risk_class,stockout_risk_probability,recommended_action,recommended_order_qty,recommended_order_multiple,expected_arrival_date,projected_days_of_supply,expected_holding_cost,expected_stockout_penalty,expected_total_cost,algorithm_used,reason_code,explanation,constraint_flags,approval_status,review_notes
506,2026-03-08,8151,RM-U-MIDHNDL,0,0.0,Low,3.2770019659521374e-06,REORDER,1000,1,2026-07-06,999.0,500.0,0.0,500.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED,Pending,
507,2026-03-08,8152,A30300A,0,0.0,Low,3.2770019659521374e-06,REORDER,1000,1,2026-07-06,999.0,500.0,0.0,500.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED,Pending,
508,2026-03-08,8153,RS231-G04,0,1680.0,Low,3.455199307836608e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
509,2026-03-08,8154,RS231-B04,0,1040.0,Low,3.3895170020492494e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
510,2026-03-08,8155,RS231-004,0,1280.0,Low,3.414482436451474e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
511,2026-03-08,8156,TC722011-KEY,0,0.0,Low,3.2770019659521374e-06,REORDER,1000,1,2026-07-06,999.0,500.0,0.0,500.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED,Pending,
512,2026-03-08,8157,1304-14SK2,1118,5941.0,Low,9.287611903068525e-105,WAIT,0,0,,5941.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
513,2026-03-08,8158,1415-16SK2,1092,6109.0,Low,3.3211859669121284e-111,WAIT,0,0,,6109.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
514,2026-03-08,8159,2002-20,8,2910.0,Low,0.005759266819844341,REORDER,10500,21,2026-07-06,135.0,15750.0,0.0,15750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (2910.0) is at or below the reorder trigger, stockout risk is Low (0.01), and MOQ rules require an order quantity of 10500 units.",MOQ_APPLIED; HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
515,2026-03-08,8160,1604-16,2,3152.0,Low,6.198958661191954e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
516,2026-03-08,8161,1804-18,1,3330.0,Low,1.0897673490610699e-05,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
517,2026-03-08,8162,51319,200,2490.0,Low,2.551315551588848e-09,WAIT,0,0,,2490.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
518,2026-03-08,8164,R3601-001,0,1590.0,Low,3.4461373233043096e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
519,2026-03-08,8165,R3602-001,0,966.0,Low,3.381740608297896e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
520,2026-03-08,8166,R6303-001,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
521,2026-03-08,8167,R3604-001,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
522,2026-03-08,8168,R3605-001,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
523,2026-03-08,8169,R3606-001,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
524,2026-03-08,8170,R3607-001,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
525,2026-03-08,8171,R3608-001,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
526,2026-03-08,8172,R3609-001,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
527,2026-03-08,8173,R3610-001,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
528,2026-03-08,8174,R3681-001,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
529,2026-03-08,8175,ELF001R,300,598.0,Low,3.2404707964472093e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
530,2026-03-08,8176,MRP001,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
531,2026-03-08,8177,LRK011,1008,2008.0,Low,2.4887837463746197e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
532,2026-03-08,8178,LRK012,1008,3598.0,Low,2.5987949526267374e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
533,2026-03-08,8179,ST045,300,599.0,Low,3.2420406801993693e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
534,2026-03-08,8183,R3603-001,0,1590.0,Low,3.4461373233043096e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
535,2026-03-08,8191,R3602-002,0,3864.0,Low,3.6557528756907254e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
536,2026-03-08,8192,1415-16BDSK2,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,750.0,0.0,750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
537,2026-03-08,8193,1304-14BDSK2,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,750.0,0.0,750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
538,2026-03-08,8194,1204-14BD,3278,6618.0,Low,1.1473169999168306e-07,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
539,2026-03-08,8199,CS33114-SC-1,0,0.0,Low,3.2770019659521374e-06,REORDER,1000,1,2026-07-06,999.0,20.0,0.0,20.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED,Pending,
540,2026-03-08,8200,CS34014S-SC-1,0,0.0,Low,3.2770019659521374e-06,REORDER,1000,1,2026-07-06,999.0,20.0,0.0,20.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED,Pending,
541,2026-03-08,8201,CS34018-SC-1,0,0.0,Low,3.2770019659521374e-06,REORDER,1000,1,2026-07-06,999.0,20.0,0.0,20.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED,Pending,
542,2026-03-08,8202,PS45010-SRK-1,0,0.0,Low,3.2770019659521374e-06,REORDER,1000,1,2026-07-06,999.0,20.0,0.0,20.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED,Pending,
543,2026-03-08,8205,1415-16BD,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,750.0,0.0,750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
544,2026-03-08,8207,RS220-004,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
545,2026-03-08,8208,RS233-004,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
546,2026-03-08,8209,RS226-004,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
547,2026-03-08,8210,RS220-005,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
548,2026-03-08,8211,RS233-005,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
549,2026-03-08,8212,TC8-10EW,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,875.0,0.0,875.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
550,2026-03-08,8213,TC8-10-1,4175,6680.0,High,1.0,EXPEDITE,94500,189,2026-07-06,121.17365269461078,165375.0,0.0,165375.0,Naive Bayes + Rule-Based Planning,HIGH_RISK_LATE_INBOUND,"Expedite recommended because stockout risk is High (1.00), net available inventory is below lead-time demand, and existing inbound supply arrives too late.",MOQ_APPLIED; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
551,2026-03-08,8214,TC8-135EW,0,1600.0,Low,3.447147092542962e-06,WAIT,0,0,,999.0,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",OPEN_PO_EXISTS,Pending,
552,2026-03-08,8215,TC8-2075EW,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,875.0,0.0,875.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
553,2026-03-08,8216,TC8-25EW,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,875.0,0.0,875.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
554,2026-03-08,8232,SKP97006,24263,35925.0,Low,8.201440265167373e-89,WAIT,0,0,,375.01597784405624,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_PO_EXISTS; OPEN_SO_EXISTS,Pending,
555,2026-03-08,8233,SKP97020,17292,16505.0,Low,3.1660047965687236e-45,WAIT,0,0,,171.92708333333334,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_SO_EXISTS,Pending,
556,2026-03-08,8234,SKP97051,12736,11967.0,Low,2.689384306986916e-26,WAIT,0,0,,249.3125,0.0,0.0,0.0,Naive Bayes + Rule-Based Planning,SUFFICIENT_COVERAGE,"Wait recommended because available and inbound supply are sufficient for projected demand, and current stockout risk is Low (0.00).",HIGH_CRITICALITY; OPEN_SO_EXISTS,Pending,
557,2026-03-08,8254,2120-16-UHK,8,18.0,Low,3.278872295545111e-06,REORDER,1000,1,2026-07-06,999.0,20.0,0.0,20.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (18.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
558,2026-03-08,8260,1204-14GC,0,200.0,Low,3.299160781681592e-06,REORDER,1000,2,2026-07-06,999.0,1500.0,0.0,1500.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (200.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
559,2026-03-08,8261,1815-18GC,0,150.0,Low,3.2936434095467953e-06,REORDER,1000,2,2026-07-06,999.0,1500.0,0.0,1500.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (150.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; HIGH_CRITICALITY; OPEN_PO_EXISTS,Pending,
560,2026-03-08,8262,MRP001R,0,0.0,Low,3.2770019659521374e-06,REORDER,500,1,2026-07-06,999.0,375.0,0.0,375.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 500 units.",MOQ_APPLIED,Pending,
561,2026-03-08,8263,LRK207-002,0,0.0,Low,3.2770019659521374e-06,REORDER,1000,2,2026-07-06,999.0,750.0,0.0,750.0,Naive Bayes + Rule-Based Planning,REORDER_TRIGGER,"Reorder recommended because net available inventory (0.0) is at or below the reorder trigger, stockout risk is Low (0.00), and MOQ rules require an order quantity of 1000 units.",MOQ_APPLIED; HIGH_CRITICALITY,Pending,
